Symbol,Date,High,Low,Open,Close
SOL,2021-07-26,31.103,27.883,28.26,28.196
SOL,2021-07-27,29.013,26.909,28.2,28.158
SOL,2021-07-28,28.782,27.38,28.152,27.899
SOL,2021-07-29,31.935,27.33,27.894,31.295
SOL,2021-07-30,33.082,29.998,31.309,32.41
SOL,2021-07-31,37,31.705,32.389,36.759
SOL,2021-08-01,36.866,33.276,36.8,34.198
SOL,2021-08-02,35.93,33.03,34.162,33.187
SOL,2021-08-03,35.878,32.36,33.227,34.116
SOL,2021-08-04,36.662,33.268,34.116,35.794
SOL,2021-08-05,38.28,35.483,35.779,37.398
SOL,2021-08-06,40.453,35.672,37.427,39.513
SOL,2021-08-07,40.496,37.571,39.52,39.516
SOL,2021-08-08,39.594,36.92,39.506,37.689
SOL,2021-08-09,40.023,36.382,37.69,38.676
SOL,2021-08-10,41.768,38.222,38.679,40.691
SOL,2021-08-11,43.749,40.634,40.691,41.65
SOL,2021-08-12,43.49,39.286,41.653,41.102
SOL,2021-08-13,44.963,40.702,41.126,44.9
SOL,2021-08-14,44.906,42.8,44.885,44.178
SOL,2021-08-15,54.778,43.427,44.201,53.556
SOL,2021-08-16,69.8,52.3,53.565,62.055
SOL,2021-08-17,75,58.677,62.087,64.169
SOL,2021-08-18,80.55,59.772,64.209,72.736
SOL,2021-08-19,75.496,68.339,72.703,72.831
SOL,2021-08-20,80,70.926,72.803,78.746
SOL,2021-08-21,82.044,72.672,78.72,73.937
SOL,2021-08-22,77.64,71.321,73.896,72.809
SOL,2021-08-23,76.783,71.548,72.811,75.655
SOL,2021-08-24,79.467,68.595,75.655,70.591
SOL,2021-08-25,72.82,66.151,70.503,71.986
SOL,2021-08-26,78.372,66.254,72,74.823
SOL,2021-08-27,88.881,72.577,74.905,88.053
SOL,2021-08-28,98,85.634,88.087,96.246
SOL,2021-08-29,97.836,90.403,96.254,94.287
SOL,2021-08-30,116.6,93.722,94.305,110.347
SOL,2021-08-31,130.066,103.099,110.347,108.29
SOL,2021-09-01,119.68,105.96,108.29,110.671
SOL,2021-09-02,132.162,109.203,110.674,128.346
SOL,2021-09-03,149.062,128.174,128.339,146.524
